#?RADIANCE
rmtxop -faa -c 0.333333333 0.333333333 0.333333334 -t tot.mtx
oconv mat.rad geo.rad sunLights.rad
rcontrib -I+ -V+ -ab 6 -ad 25000 -lw 4.0000e-05 -y 25 -t 5 -dc 1 -dt 0 -dj 0 -faa -M sunNames.txt
SOFTWARE= RADIANCE 5.4 2023-11-05 LBNL (5.4.4ee32974b1)
CAPDATE= 2025:04:02 00:13:15
GMT= 2025:04:01 22:13:15
Applied 1x3 component transform
Transposed rows and columns
NROWS=1000
NCOLS=25
NCOMP=1
FORMAT=ascii

 7.529406000000000e+02	 7.528450000000000e+02	 7.530057000000000e+02	 7.531821000000000e+02	 7.530835999999999e+02	 7.527903999999999e+02	 7.530564000000001e+02	 7.530522000000000e+02	 7.530508000000000e+02	 7.531283000000000e+02	 7.529074000000001e+02	 7.530658000000000e+02	 7.531644000000000e+02	 7.531133000000000e+02	 7.530024000000000e+02	 7.530176000000000e+02	 7.528125000000000e+02	 7.531635000000000e+02	 7.531333000000000e+02	 7.532252000000001e+02	 7.527243999999999e+02	 7.530053000000000e+02	 7.530740000000001e+02	 7.527824000000001e+02	 7.531170000000000e+02	
 7.785083000000000e+02	 7.784511000000000e+02	 7.786360000000000e+02	 7.788346999999999e+02	 7.787858000000001e+02	 7.783696000000000e+02	 7.786571999999999e+02	 7.786816000000001e+02	 7.787166999999999e+02	 7.788210000000000e+02	 7.784880000000001e+02	 7.786668999999999e+02	 7.787940999999998e+02	 7.787777999999998e+02	 7.786978999999999e+02	 7.786031000000000e+02	 7.784148000000000e+02	 7.787930000000001e+02	 7.787921000000001e+02	 7.789166000000000e+02	 7.783035000000000e+02	 7.786040000000000e+02	 7.787121000000000e+02	 7.784396999999999e+02	 7.788134000000000e+02	
 3.216028000000000e+01	 3.206471000000000e+01	 3.217064000000000e+01	 3.231828000000000e+01	 3.223792999999999e+01	 3.200520000000000e+01	 3.225422000000000e+01	 3.224279000000000e+01	 3.220798000000000e+01	 3.224254000000000e+01	 3.210255000000000e+01	 3.225839000000000e+01	 3.230425000000000e+01	 3.223868000000000e+01	 3.214058000000000e+01	 3.222124000000000e+01	 3.201670000000000e+01	 3.235308000000000e+01	 3.230425000000000e+01	 3.235669000000000e+01	 3.195972000000000e+01	 3.219882000000000e+01	 3.225725000000000e+01	 3.194109000000000e+01	 3.223963000000000e+01	
 7.992550000000000e+02	 7.992142000000001e+02	 7.994285000000000e+02	 7.996530000000000e+02	 7.996330000000000e+02	 7.991144000000002e+02	 7.994248000000000e+02	 7.994756000000000e+02	 7.995297000000000e+02	 7.996635999999999e+02	 7.992319000000000e+02	 7.994373000000001e+02	 7.995861000000000e+02	 7.995969000000000e+02	 7.995461000000000e+02	 7.993530000000000e+02	 7.991865000000000e+02	 7.995774000000001e+02	 7.996086000000001e+02	 7.997605999999998e+02	 7.990510999999999e+02	 7.993744999999999e+02	 7.995085000000001e+02	 7.992598000000000e+02	 7.996643999999999e+02	
 7.382047000000000e+02	 7.381074000000000e+02	 7.382621000000000e+02	 7.384357000000000e+02	 7.383579999999999e+02	 7.380584000000000e+02	 7.383188000000000e+02	 7.383042000000000e+02	 7.383107000000000e+02	 7.383718000000001e+02	 7.381702000000000e+02	 7.383255000000000e+02	 7.384251000000000e+02	 7.383686000000000e+02	 7.382483000000000e+02	 7.382880000000000e+02	 7.380682999999999e+02	 7.384342000000001e+02	 7.383944000000000e+02	 7.384711000000000e+02	 7.379962000000000e+02	 7.382576000000000e+02	 7.383398000000000e+02	 7.380336000000000e+02	 7.383777000000000e+02	
 7.090982000000000e+02	 3.198292000000000e+01	 3.211091000000000e+01	 3.225035000000000e+01	 3.217714000000001e+01	 7.089453000000000e+02	 3.217874000000000e+01	 3.216820000000000e+01	 3.214211000000000e+01	 3.218348000000000e+01	 7.090475000000000e+02	 3.218891000000000e+01	 3.224929000000000e+01	 3.219425000000000e+01	 3.208008000000000e+01	 7.091685000000000e+02	 3.195571000000000e+01	 3.228677000000000e+01	 3.224067000000000e+01	 3.228263000000000e+01	 7.088948000000000e+02	 3.212264000000000e+01	 3.217745000000000e+01	 3.187602000000000e+01	 3.217800000000000e+01	
 8.296731000000000e+02	 8.296749000000000e+02	 8.299259000000000e+02	 8.301789000000001e+02	 8.302036000000001e+02	 8.295425000000000e+02	 8.298805000000000e+02	 8.299671999999999e+02	 8.300618999999999e+02	 8.302407000000001e+02	 8.296593000000000e+02	 8.298925000000000e+02	 8.300807000000000e+02	 8.301282000000000e+02	 8.301214000000000e+02	 8.297893999999999e+02	 8.296424000000001e+02	 8.300734000000000e+02	 8.301383000000001e+02	 8.303288000000000e+02	 8.294773000000000e+02	 8.298288000000000e+02	 8.300130000000000e+02	 8.297945000000001e+02	 8.302387000000000e+02	
 3.191919000000000e+01	 3.183956000000000e+01	 3.193981000000000e+01	 3.206866000000000e+01	 3.199129000000000e+01	 3.178808000000000e+01	 3.200750000000000e+01	 3.200386000000000e+01	 3.196149000000000e+01	 3.197872000000000e+01	 3.186947000000000e+01	 3.201938000000000e+01	 3.205728000000000e+01	 3.199204000000000e+01	 3.187124000000000e+01	 3.199103000000000e+01	 3.180209000000000e+01	 3.208267000000000e+01	 3.202120000000000e+01	 3.209142000000000e+01	 3.176086000000000e+01	 3.196268000000000e+01	 3.201052000000000e+01	 3.170625000000000e+01	 3.195263000000000e+01	
 7.799872000000000e+02	 7.799346000000000e+02	 7.801291000000000e+02	 7.803311999999999e+02	 7.802917000000000e+02	 7.798427000000000e+02	 7.801399999999999e+02	 7.801775000000000e+02	 7.802097000000001e+02	 7.803268000000000e+02	 7.799626999999999e+02	 7.801471000000001e+02	 7.802758000000000e+02	 7.802732000000000e+02	 7.802097999999999e+02	 7.800790000000000e+02	 7.799021000000000e+02	 7.802764999999999e+02	 7.802917000000000e+02	 7.804240000000000e+02	 7.797822999999999e+02	 7.800949000000001e+02	 7.801965000000000e+02	 7.799427000000001e+02	 7.803280000000000e+02	
 7.850733000000001e+02	 7.850315000000001e+02	 7.852252999999998e+02	 7.854412000000000e+02	 7.854221000000000e+02	 7.849375000000000e+02	 7.852320999999999e+02	 7.852714999999998e+02	 7.853280000000000e+02	 7.854394000000000e+02	 7.850520000000001e+02	 7.852496000000000e+02	 7.853847000000000e+02	 7.853814000000000e+02	 7.853225000000001e+02	 7.851750000000000e+02	 7.849922000000001e+02	 7.853872999999999e+02	 7.853967000000000e+02	 7.855362000000000e+02	 7.848719000000001e+02	 7.851794000000000e+02	 7.853072000000000e+02	 7.850488000000000e+02	 7.854440000000000e+02	
 3.175848000000000e+01	 3.168680000000000e+01	 3.179188000000000e+01	 3.191263000000000e+01	 3.180980000000000e+01	 3.164575000000000e+01	 3.186965000000000e+01	 3.185059000000000e+01	 3.179551000000000e+01	 3.182554000000000e+01	 3.170377000000000e+01	 3.185836000000000e+01	 3.189615000000000e+01	 3.184395000000000e+01	 3.171324000000000e+01	 3.183781000000000e+01	 3.164430000000000e+01	 3.191119000000000e+01	 3.185761000000000e+01	 3.193789000000000e+01	 3.162375000000000e+01	 3.181982000000000e+01	 3.186751000000000e+01	 3.152563000000000e+01	 3.177383000000000e+01	
 8.518121000000001e+02	 8.518313000000001e+02	 8.521182999999999e+02	 8.524007000000000e+02	 8.524550000000000e+02	 8.516832000000002e+02	 8.520438000000001e+02	 8.521633000000002e+02	 8.522836000000000e+02	 8.524936000000000e+02	 8.517987000000001e+02	 8.520561000000000e+02	 8.522718000000000e+02	 8.523513000000000e+02	 8.523777000000000e+02	 8.519323000000001e+02	 8.518131000000000e+02	 8.522565000000000e+02	 8.523570999999999e+02	 8.525807000000000e+02	 8.516177000000000e+02	 8.519953999999999e+02	 8.522150000000000e+02	 8.520216000000000e+02	 8.524983999999999e+02	
 3.181993000000000e+01	 3.173813000000000e+01	 3.183018000000000e+01	 3.198403000000000e+01	 3.190448000000000e+01	 3.166384000000000e+01	 3.192318000000000e+01	 3.190417000000000e+01	 3.186202000000000e+01	 3.188941000000000e+01	 3.175251000000000e+01	 3.191961000000000e+01	 3.194706000000000e+01	 3.190267000000000e+01	 3.177991000000000e+01	 3.187858000000000e+01	 3.168291000000000e+01	 3.199284000000000e+01	 3.195219000000000e+01	 3.200667000000000e+01	 3.162906000000000e+01	 3.186320000000000e+01	 3.190566000000000e+01	 3.160293000000000e+01	 3.187628000000000e+01	
 7.179044000000000e+02	 7.178026000000000e+02	 7.179357000000000e+02	 3.204944000000000e+01	 3.196358000000000e+01	 7.177388999999999e+02	 7.180011000000000e+02	 7.179881000000000e+02	 3.194142000000000e+01	 3.197623000000000e+01	 7.178534000000000e+02	 7.180041000000000e+02	 7.180747000000000e+02	 3.197247000000000e+01	 3.188151000000000e+01	 7.179829999999999e+02	 7.177705999999999e+02	 7.180972000000000e+02	 3.201065000000000e+01	 3.208860000000000e+01	 7.176914000000000e+02	 7.179412000000000e+02	 7.180076000000000e+02	 3.166780000000000e+01	 3.199257000000000e+01	
 8.456058000000000e+02	 8.456299000000001e+02	 8.459043000000000e+02	 8.461834000000001e+02	 8.462425000000001e+02	 8.454805000000001e+02	 8.458362000000000e+02	 8.459518000000000e+02	 8.460726000000000e+02	 8.462698000000000e+02	 8.455950000000000e+02	 8.458502999999998e+02	 8.460569000000000e+02	 8.461304000000001e+02	 8.461586999999998e+02	 8.457334000000001e+02	 8.456005000000000e+02	 8.460523000000001e+02	 8.461410000000000e+02	 8.463641000000000e+02	 8.454147000000000e+02	 8.457828000000000e+02	 8.460011000000000e+02	 8.458053000000000e+02	 8.462763000000000e+02	
 3.149319000000000e+01	 3.139376000000000e+01	 3.148297000000000e+01	 3.161078000000000e+01	 3.143434000000000e+01	 3.138359000000001e+01	 3.158591000000000e+01	 3.156184000000000e+01	 3.149681000000000e+01	 3.147811000000000e+01	 3.142854000000000e+01	 3.156701000000000e+01	 3.160972000000000e+01	 3.153990000000000e+01	 3.138428000000000e+01	 3.159257000000000e+01	 3.137449000000000e+01	 3.158634000000000e+01	 3.155348000000000e+01	 3.161035000000000e+01	 3.137704000000000e+01	 3.151844000000000e+01	 3.155822000000000e+01	 3.122062000000000e+01	 3.146246000000000e+01	
 8.276305000000000e+02	 8.276333000000000e+02	 8.278917999999999e+02	 8.281516999999999e+02	 8.281807999999999e+02	 8.274970000000001e+02	 8.278398000000000e+02	 8.279410000000000e+02	 8.280340000000001e+02	 8.282209000000000e+02	 8.276125000000000e+02	 8.278471000000000e+02	 8.280373000000000e+02	 8.280999000000000e+02	 8.281051000000000e+02	 8.277423999999999e+02	 8.276095000000000e+02	 8.280319000000001e+02	 8.281082999999999e+02	 8.283079000000000e+02	 8.274346999999999e+02	 8.277963999999999e+02	 8.279770000000001e+02	 8.277719000000000e+02	 8.282220999999998e+02	
 7.458567000000000e+02	 7.457785000000000e+02	 7.459307000000000e+02	 7.461076000000000e+02	 7.460436000000000e+02	 7.457175000000000e+02	 7.459792000000000e+02	 7.459845000000000e+02	 7.459970000000000e+02	 7.460725000000000e+02	 7.458348000000000e+02	 7.459936000000000e+02	 7.460942000000000e+02	 7.460485000000000e+02	 7.459615000000000e+02	 7.459423000000000e+02	 7.457422000000000e+02	 7.461029999999998e+02	 7.460701000000000e+02	 7.461675000000000e+02	 7.456552000000000e+02	 7.459265000000000e+02	 7.460072000000000e+02	 7.457207000000000e+02	 7.460698000000000e+02	
 3.148896999999999e+01	 3.142042000000000e+01	 3.151446000000000e+01	 3.164188000000000e+01	 3.151950000000000e+01	 3.136696000000000e+01	 3.159415000000000e+01	 3.157015000000000e+01	 3.152571000000000e+01	 3.155294000000000e+01	 3.143471000000000e+01	 3.158040000000000e+01	 3.161279000000000e+01	 3.156610999999999e+01	 3.143646000000000e+01	 3.156766000000000e+01	 3.137827000000000e+01	 3.164045000000000e+01	 3.159750000000000e+01	 3.166439000000000e+01	 3.135788000000000e+01	 3.153963000000000e+01	 3.159458000000000e+01	 3.125036000000000e+01	 3.149401000000000e+01	
 8.847826000000000e+02	 8.848468000000000e+02	 8.851765000000000e+02	 8.854960000000000e+02	 8.856043000000000e+02	 8.846612000000000e+02	 8.850561000000000e+02	 8.852184999999999e+02	 8.853882999999998e+02	 8.856417000000001e+02	 8.847773000000000e+02	 8.850703999999999e+02	 8.853289000000000e+02	 8.854525000000001e+02	 8.855322000000001e+02	 8.849209000000000e+02	 8.848260999999999e+02	 8.853117999999999e+02	 8.854576000000000e+02	 8.857288000000000e+02	 8.845990999999999e+02	 8.850063000000001e+02	 8.852847000000002e+02	 8.851266000000002e+02	 8.856549000000000e+02	
 3.137903000000000e+01	 3.129535000000000e+01	 3.139937000000000e+01	 3.151382000000000e+01	 3.135608000000000e+01	 3.125726000000000e+01	 3.147381000000000e+01	 3.146004000000000e+01	 3.139789000000000e+01	 3.140726000000000e+01	 3.131725000000000e+01	 3.144992999999999e+01	 3.150513000000000e+01	 3.144075000000000e+01	 3.131136000000000e+01	 3.148045000000000e+01	 3.126601000000000e+01	 3.148696000000000e+01	 3.145681000000000e+01	 3.152356000000000e+01	 3.125838000000000e+01	 3.142195000000000e+01	 3.146153000000000e+01	 3.113073000000000e+01	 3.137897000000000e+01	
 7.576019000000000e+02	 7.575356000000000e+02	 7.577180000000000e+02	 7.579046000000000e+02	 7.578448000000000e+02	 7.574576000000000e+02	 7.577397000000000e+02	 7.577624000000000e+02	 7.577808000000000e+02	 7.578816000000000e+02	 7.575764999999999e+02	 7.577490000000000e+02	 7.578603000000001e+02	 7.578455000000000e+02	 7.577737000000000e+02	 7.576876999999999e+02	 7.575018000000000e+02	 7.578598000000000e+02	 7.578601000000001e+02	 7.579781000000000e+02	 7.574006000000001e+02	 7.576950000000001e+02	 7.577808000000000e+02	 7.575192000000000e+02	 7.578836000000000e+02	
 8.261009000000001e+02	 8.261122000000001e+02	 8.263679000000000e+02	 8.266272000000000e+02	 8.266770999999999e+02	 8.259741000000001e+02	 8.263126999999999e+02	 8.264152000000001e+02	 8.265235000000000e+02	 8.267012000000000e+02	 8.260856000000001e+02	 8.263298000000000e+02	 8.265203999999999e+02	 8.265753000000000e+02	 8.265918000000000e+02	 8.262192000000000e+02	 8.260801999999999e+02	 8.265169000000000e+02	 8.265907000000000e+02	 8.267954000000000e+02	 8.259122000000000e+02	 8.262613999999999e+02	 8.264644000000000e+02	 8.262530000000002e+02	 8.267107999999998e+02	
 3.033928000000000e+01	 3.032586000000000e+01	 3.052639000000000e+01	 3.054767000000000e+01	 3.058371000000000e+01	 3.026971000000000e+01	 3.039611000000000e+01	 3.064340000000000e+01	 3.057531000000000e+01	 3.051255000000000e+01	 3.019464000000000e+01	 3.051292000000000e+01	 3.054551000000000e+01	 3.060135000000000e+01	 3.048836000000000e+01	 3.034973000000000e+01	 3.027774000000000e+01	 3.058830000000000e+01	 3.048323000000000e+01	 3.075755000000000e+01	 3.016205000000000e+01	 3.052312000000000e+01	 3.059158000000000e+01	 3.031039000000000e+01	 3.053728000000000e+01	
 8.770795000000001e+02	 8.771376999999999e+02	 8.774639000000000e+02	 8.777794000000000e+02	 8.778825000000001e+02	 8.769571999999999e+02	 8.773476000000001e+02	 8.775116000000002e+02	 8.776714999999999e+02	 8.779190999999998e+02	 8.770738000000001e+02	 8.773579000000000e+02	 8.776130000000001e+02	 8.777382000000000e+02	 8.778101000000001e+02	 8.772153000000000e+02	 8.771216999999999e+02	 8.775943000000000e+02	 8.777341000000001e+02	 8.780058999999999e+02	 8.768934000000000e+02	 8.773031999999999e+02	 8.775674999999999e+02	 8.774124000000002e+02	 8.779364000000000e+02	
 3.141621000000000e+01	 3.132538000000000e+01	 3.142887000000000e+01	 3.157309000000000e+01	 3.149460000000000e+01	 3.126218000000000e+01	 3.151558000000000e+01	 3.149681000000000e+01	 3.146281000000000e+01	 3.149744000000000e+01	 3.136234000000000e+01	 3.151205000000000e+01	 3.155433000000000e+01	 3.149786000000000e+01	 3.139443000000000e+01	 3.146904000000000e+01	 3.127594000000000e+01	 3.160456000000000e+01	 3.155939000000000e+01	 3.160809000000000e+01	 3.122280000000000e+01	 3.145639000000000e+01	 3.150841000000000e+01	 3.120460000000000e+01	 3.148953000000000e+01	
